date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,canada,british-columbia,53.7267,-127.6476,0,0,0,0,0.0,0.0
2020-01-23,canada,british-columbia,53.7267,-127.6476,0,0,0,0,0.0,0.0
2020-01-24,canada,british-columbia,53.7267,-127.6476,0,0,0,0,0.0,0.0
2020-01-25,canada,british-columbia,53.7267,-127.6476,0,0,0,0,0.0,0.0
2020-01-26,canada,british-columbia,53.7267,-127.6476,0,0,0,0,0.0,0.0
2020-01-27,canada,british-columbia,53.7267,-127.6476,0,0,0,0,0.0,0.0
2020-01-28,canada,british-columbia,53.7267,-127.6476,1,1,0,0,0.0,0.0
2020-01-29,canada,british-columbia,53.7267,-127.6476,1,0,0,0,0.0,0.0
2020-01-30,canada,british-columbia,53.7267,-127.6476,1,0,0,0,0.0,0.0
2020-01-31,canada,british-columbia,53.7267,-127.6476,1,0,0,0,0.0,0.0
2020-02-01,canada,british-columbia,53.7267,-127.6476,1,0,0,0,0.0,0.0
2020-02-02,canada,british-columbia,53.7267,-127.6476,1,0,0,0,0.0,0.0
2020-02-03,canada,british-columbia,53.7267,-127.6476,1,0,0,0,0.0,0.0
2020-02-04,canada,british-columbia,53.7267,-127.6476,1,0,0,0,0.0,0.0
2020-02-05,canada,british-columbia,53.7267,-127.6476,2,1,0,0,0.0,0.0
2020-02-06,canada,british-columbia,53.7267,-127.6476,2,0,0,0,0.0,0.0
2020-02-07,canada,british-columbia,53.7267,-127.6476,4,2,0,0,0.0,0.0
2020-02-08,canada,british-columbia,53.7267,-127.6476,4,0,0,0,0.0,0.0
2020-02-09,canada,british-columbia,53.7267,-127.6476,4,0,0,0,0.0,0.0
2020-02-10,canada,british-columbia,53.7267,-127.6476,4,0,0,0,0.0,0.0
2020-02-11,canada,british-columbia,53.7267,-127.6476,4,0,0,0,0.0,0.0
2020-02-12,canada,british-columbia,53.7267,-127.6476,4,0,0,0,0.0,0.0
2020-02-13,canada,british-columbia,53.7267,-127.6476,4,0,0,0,0.0,0.0
2020-02-14,canada,british-columbia,53.7267,-127.6476,4,0,0,0,0.0,0.0
2020-02-15,canada,british-columbia,53.7267,-127.6476,4,0,0,0,0.0,0.0
2020-02-16,canada,british-columbia,53.7267,-127.6476,4,0,0,0,0.0,0.0
2020-02-17,canada,british-columbia,53.7267,-127.6476,5,1,0,0,0.0,0.0
2020-02-18,canada,british-columbia,53.7267,-127.6476,5,0,0,0,0.0,0.0
2020-02-19,canada,british-columbia,53.7267,-127.6476,5,0,0,0,0.0,0.0
2020-02-20,canada,british-columbia,53.7267,-127.6476,5,0,0,0,0.0,0.0
2020-02-21,canada,british-columbia,53.7267,-127.6476,6,1,0,0,0.0,0.0
2020-02-22,canada,british-columbia,53.7267,-127.6476,6,0,0,0,0.0,0.0
2020-02-23,canada,british-columbia,53.7267,-127.6476,6,0,0,0,0.0,0.0
2020-02-24,canada,british-columbia,53.7267,-127.6476,6,0,0,0,0.0,0.0
2020-02-25,canada,british-columbia,53.7267,-127.6476,7,1,0,0,0.0,0.0
2020-02-26,canada,british-columbia,53.7267,-127.6476,7,0,0,0,0.0,0.0
2020-02-27,canada,british-columbia,53.7267,-127.6476,7,0,0,0,0.0,0.0
2020-02-28,canada,british-columbia,53.7267,-127.6476,7,0,0,0,0.0,0.0
2020-02-29,canada,british-columbia,53.7267,-127.6476,8,1,0,0,0.0,0.0
2020-03-01,canada,british-columbia,53.7267,-127.6476,8,0,0,0,0.0,0.0
2020-03-02,canada,british-columbia,53.7267,-127.6476,8,0,0,0,0.0,0.0
2020-03-03,canada,british-columbia,53.7267,-127.6476,9,1,0,0,0.0,0.0
2020-03-04,canada,british-columbia,53.7267,-127.6476,12,3,0,0,0.0,0.0
2020-03-05,canada,british-columbia,53.7267,-127.6476,13,1,0,0,0.0,0.0
2020-03-06,canada,british-columbia,53.7267,-127.6476,21,8,0,0,0.0,0.0
2020-03-07,canada,british-columbia,53.7267,-127.6476,21,0,0,0,0.0,0.0
2020-03-08,canada,british-columbia,53.7267,-127.6476,27,6,0,0,0.0,0.0
2020-03-09,canada,british-columbia,53.7267,-127.6476,32,5,1,1,0.0,0.0
2020-03-10,canada,british-columbia,53.7267,-127.6476,32,0,1,0,0.0,0.0
2020-03-11,canada,british-columbia,53.7267,-127.6476,39,7,1,0,0.0,0.0
2020-03-12,canada,british-columbia,53.7267,-127.6476,46,7,1,0,0.0,0.0
2020-03-13,canada,british-columbia,53.7267,-127.6476,64,18,1,0,0.0,0.0
2020-03-14,canada,british-columbia,53.7267,-127.6476,64,0,1,0,0.0,0.0
2020-03-15,canada,british-columbia,53.7267,-127.6476,73,9,1,0,0.0,0.0
2020-03-16,canada,british-columbia,53.7267,-127.6476,103,30,4,3,0.0,0.0
2020-03-17,canada,british-columbia,53.7267,-127.6476,103,0,4,0,0.0,0.0
2020-03-18,canada,british-columbia,53.7267,-127.6476,186,83,7,3,0.0,0.0
2020-03-19,canada,british-columbia,53.7267,-127.6476,231,45,7,0,0.0,0.0
2020-03-20,canada,british-columbia,53.7267,-127.6476,271,40,8,1,0.0,0.0
2020-03-21,canada,british-columbia,53.7267,-127.6476,424,153,10,2,0.0,0.0
2020-03-22,canada,british-columbia,53.7267,-127.6476,424,0,10,0,0.0,0.0
2020-03-23,canada,british-columbia,53.7267,-127.6476,472,48,13,3,0.0,0.0
2020-03-24,canada,british-columbia,53.7267,-127.6476,617,145,13,0,0.0,0.0
2020-03-25,canada,british-columbia,53.7267,-127.6476,617,0,13,0,0.0,0.0
2020-03-26,canada,british-columbia,53.7267,-127.6476,725,108,14,1,0.0,0.0
2020-03-27,canada,british-columbia,53.7267,-127.6476,725,0,14,0,0.0,0.0
2020-03-28,canada,british-columbia,53.7267,-127.6476,884,159,17,3,0.0,0.0
2020-03-29,canada,british-columbia,53.7267,-127.6476,884,0,17,0,0.0,0.0
2020-03-30,canada,british-columbia,53.7267,-127.6476,970,86,19,2,0.0,0.0
2020-03-31,canada,british-columbia,53.7267,-127.6476,1013,43,24,5,0.0,0.0
2020-04-01,canada,british-columbia,53.7267,-127.6476,1013,0,24,0,0.0,0.0
2020-04-02,canada,british-columbia,53.7267,-127.6476,1121,108,31,7,0.0,0.0
2020-04-03,canada,british-columbia,53.7267,-127.6476,1174,53,31,0,0.0,0.0
2020-04-04,canada,british-columbia,53.7267,-127.6476,1203,29,38,7,0.0,0.0
2020-04-05,canada,british-columbia,53.7267,-127.6476,1203,0,38,0,0.0,0.0
2020-04-06,canada,british-columbia,53.7267,-127.6476,1266,63,38,0,0.0,0.0
2020-04-07,canada,british-columbia,53.7267,-127.6476,1266,0,39,1,0.0,0.0
2020-04-08,canada,british-columbia,53.7267,-127.6476,1291,25,43,4,0.0,0.0
2020-04-09,canada,british-columbia,53.7267,-127.6476,1336,45,48,5,0.0,0.0
2020-04-10,canada,british-columbia,53.7267,-127.6476,1370,34,50,2,0.0,0.0
2020-04-11,canada,british-columbia,53.7267,-127.6476,1445,75,58,8,0.0,0.0
