date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-01-23,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-01-24,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-01-25,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-01-26,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-01-27,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-01-28,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-01-29,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-01-30,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-01-31,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-01,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-02,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-03,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-04,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-05,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-06,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-07,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-08,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-09,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-10,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-11,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-12,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-13,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-14,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-15,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-16,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-17,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-18,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-19,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-20,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-21,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-22,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-23,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-24,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-25,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-26,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-27,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-28,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-02-29,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-01,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-02,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-03,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-04,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-05,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-06,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-07,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-08,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-09,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-10,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-11,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-12,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-13,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-14,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-15,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-16,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-17,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-18,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-19,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-20,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-21,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-22,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-23,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-24,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-25,canada,yukon,64.2823,-135.0,0,0,0,0,0.0,0.0
2020-03-26,canada,yukon,64.2823,-135.0,3,3,0,0,0.0,0.0
2020-03-27,canada,yukon,64.2823,-135.0,3,0,0,0,0.0,0.0
2020-03-28,canada,yukon,64.2823,-135.0,4,1,0,0,0.0,0.0
2020-03-29,canada,yukon,64.2823,-135.0,4,0,0,0,0.0,0.0
2020-03-30,canada,yukon,64.2823,-135.0,4,0,0,0,0.0,0.0
2020-03-31,canada,yukon,64.2823,-135.0,5,1,0,0,0.0,0.0
2020-04-01,canada,yukon,64.2823,-135.0,5,0,0,0,0.0,0.0
2020-04-02,canada,yukon,64.2823,-135.0,6,1,0,0,0.0,0.0
2020-04-03,canada,yukon,64.2823,-135.0,6,0,0,0,0.0,0.0
2020-04-04,canada,yukon,64.2823,-135.0,6,0,0,0,0.0,0.0
2020-04-05,canada,yukon,64.2823,-135.0,6,0,0,0,0.0,0.0
2020-04-06,canada,yukon,64.2823,-135.0,6,0,0,0,0.0,0.0
2020-04-07,canada,yukon,64.2823,-135.0,7,1,0,0,0.0,0.0
2020-04-08,canada,yukon,64.2823,-135.0,7,0,0,0,0.0,0.0
2020-04-09,canada,yukon,64.2823,-135.0,7,0,0,0,0.0,0.0
2020-04-10,canada,yukon,64.2823,-135.0,8,1,0,0,0.0,0.0
2020-04-11,canada,yukon,64.2823,-135.0,8,0,0,0,0.0,0.0
2020-04-12,canada,yukon,64.2823,-135.0,8,0,0,0,0.0,0.0
2020-04-13,canada,yukon,64.2823,-135.0,8,0,0,0,0.0,0.0
2020-04-14,canada,yukon,64.2823,-135.0,8,0,0,0,0.0,0.0
2020-04-15,canada,yukon,64.2823,-135.0,8,0,0,0,0.0,0.0
2020-04-16,canada,yukon,64.2823,-135.0,8,0,0,0,0.0,0.0
2020-04-17,canada,yukon,64.2823,-135.0,8,0,0,0,0.0,0.0
2020-04-18,canada,yukon,64.2823,-135.0,9,1,0,0,0.0,0.0
2020-04-19,canada,yukon,64.2823,-135.0,9,0,0,0,0.0,0.0
