date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-01-23,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-01-24,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-01-25,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-01-26,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-01-27,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-01-28,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-01-29,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-01-30,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-01-31,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-01,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-02,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-03,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-04,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-05,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-06,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-07,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-08,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-09,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-10,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-11,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-12,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-13,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-14,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-15,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-16,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-17,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-18,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
2020-02-19,canada,new-brunswick,46.5653,-66.4619,0,0,0,0,0.0,0.0
