state,country,lat,long,date,confirmed,deaths,recovered
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-01,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-01,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-01,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-01,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-01,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-01,2,0,0.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-02,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-02,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-02,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-02,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-02,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-02,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-02,2,0,0.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-03,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-03,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-03,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-03,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-03,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-03,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-03,2,0,0.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-04,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-04,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-04,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-04,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-04,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-04,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-04,2,0,0.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-05,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-05,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-05,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-05,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-05,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-05,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-05,2,0,0.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-06,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-06,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-06,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-06,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-06,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-06,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-06,2,0,0.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-07,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-07,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-07,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-07,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-07,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-07,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-07,3,0,0.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-08,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-08,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-08,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-08,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-08,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-08,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-08,3,0,0.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-09,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-09,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-09,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-09,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-09,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-09,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-09,3,0,0.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-10,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-10,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-10,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-10,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-10,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-10,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-10,8,0,0.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-11,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-11,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-11,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-11,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-11,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-11,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-11,8,0,0.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-12,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-12,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-12,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-12,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-12,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-12,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-12,9,0,1.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-13,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-13,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-13,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-13,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-13,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-13,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-13,9,0,1.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-14,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-14,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-14,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-14,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-14,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-14,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-14,9,0,1.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-15,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-15,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-15,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-15,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-15,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-15,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-15,9,0,1.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-16,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-16,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-16,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-16,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-16,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-16,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-16,9,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-17,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-17,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-17,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-17,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-17,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-17,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-17,9,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-18,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-18,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-18,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-18,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-18,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-18,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-18,9,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-19,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-19,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-19,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-19,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-19,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-19,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-19,9,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-20,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-20,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-20,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-20,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-20,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-20,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-20,9,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-21,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-21,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-21,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-21,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-21,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-21,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-21,9,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-22,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-22,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-22,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-22,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-22,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-22,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-22,9,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-23,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-23,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-23,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-23,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-23,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-23,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-23,9,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-24,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-24,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-24,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-24,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-24,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-24,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-24,13,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-25,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-25,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-25,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-25,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-25,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-25,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-25,13,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-26,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-26,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-26,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-26,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-26,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-26,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-26,13,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-27,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-27,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-27,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-27,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-27,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-27,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-27,15,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-28,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-28,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-28,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-28,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-28,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-28,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-28,20,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-02-29,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-02-29,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-02-29,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-02-29,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-02-29,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-02-29,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-02-29,23,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-01,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-01,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-01,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-01,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-01,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-01,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-01,36,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-02,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-02,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-02,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-02,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-02,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-02,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-02,40,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-03,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-03,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-03,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-03,0,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-03,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-03,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-03,51,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-04,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-04,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-04,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-04,1,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-04,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-04,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-04,85,0,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-05,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-05,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-05,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-05,1,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-05,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-05,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-05,115,1,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-06,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-06,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-06,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-06,1,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-06,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-06,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-06,163,2,8.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-07,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-07,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-07,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-07,1,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-07,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-07,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-07,206,2,18.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-08,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-08,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-08,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-08,1,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-08,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-08,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-08,273,3,18.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-09,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-09,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-09,0,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-09,1,0,0.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-09,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-09,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-09,321,4,18.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-10,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-10,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-10,1,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-10,1,0,1.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-10,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-10,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-10,382,6,18.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-11,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-11,0,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-11,2,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-11,1,0,1.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-11,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-11,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-11,456,8,18.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-12,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-12,0,0,0.0
