state,country,lat,long,date,confirmed,deaths,recovered
,slovenia,46.1512,14.9955,2020-01-22,0,0,0.0
,slovenia,46.1512,14.9955,2020-01-23,0,0,0.0
,slovenia,46.1512,14.9955,2020-01-24,0,0,0.0
,slovenia,46.1512,14.9955,2020-01-25,0,0,0.0
,slovenia,46.1512,14.9955,2020-01-26,0,0,0.0
,slovenia,46.1512,14.9955,2020-01-27,0,0,0.0
,slovenia,46.1512,14.9955,2020-01-28,0,0,0.0
,slovenia,46.1512,14.9955,2020-01-29,0,0,0.0
,slovenia,46.1512,14.9955,2020-01-30,0,0,0.0
,slovenia,46.1512,14.9955,2020-01-31,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-01,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-02,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-03,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-04,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-05,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-06,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-07,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-08,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-09,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-10,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-11,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-12,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-13,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-14,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-15,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-16,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-17,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-18,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-19,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-20,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-21,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-22,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-23,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-24,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-25,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-26,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-27,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-28,0,0,0.0
,slovenia,46.1512,14.9955,2020-02-29,0,0,0.0
,slovenia,46.1512,14.9955,2020-03-01,0,0,0.0
,slovenia,46.1512,14.9955,2020-03-02,0,0,0.0
,slovenia,46.1512,14.9955,2020-03-03,0,0,0.0
,slovenia,46.1512,14.9955,2020-03-04,0,0,0.0
,slovenia,46.1512,14.9955,2020-03-05,2,0,0.0
,slovenia,46.1512,14.9955,2020-03-06,7,0,0.0
,slovenia,46.1512,14.9955,2020-03-07,7,0,0.0
,slovenia,46.1512,14.9955,2020-03-08,16,0,0.0
,slovenia,46.1512,14.9955,2020-03-09,16,0,0.0
,slovenia,46.1512,14.9955,2020-03-10,31,0,0.0
,slovenia,46.1512,14.9955,2020-03-11,57,0,0.0
,slovenia,46.1512,14.9955,2020-03-12,89,0,0.0
,slovenia,46.1512,14.9955,2020-03-13,141,0,0.0
,slovenia,46.1512,14.9955,2020-03-14,181,1,0.0
,slovenia,46.1512,14.9955,2020-03-15,219,1,0.0
,slovenia,46.1512,14.9955,2020-03-16,253,1,0.0
,slovenia,46.1512,14.9955,2020-03-17,275,1,0.0
,slovenia,46.1512,14.9955,2020-03-18,275,1,0.0
,slovenia,46.1512,14.9955,2020-03-19,286,1,0.0
,slovenia,46.1512,14.9955,2020-03-20,341,1,0.0
,slovenia,46.1512,14.9955,2020-03-21,383,1,0.0
,slovenia,46.1512,14.9955,2020-03-22,414,2,0.0
,slovenia,46.1512,14.9955,2020-03-23,442,3,0.0
,slovenia,46.1512,14.9955,2020-03-24,480,4,0.0
,slovenia,46.1512,14.9955,2020-03-25,528,5,10.0
,slovenia,46.1512,14.9955,2020-03-26,562,6,10.0
