date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,china,inner-mongolia,44.0935,113.9448,0,0,0,0,0.0,0.0
2020-01-23,china,inner-mongolia,44.0935,113.9448,0,0,0,0,0.0,0.0
2020-01-24,china,inner-mongolia,44.0935,113.9448,1,1,0,0,0.0,0.0
2020-01-25,china,inner-mongolia,44.0935,113.9448,7,6,0,0,0.0,0.0
2020-01-26,china,inner-mongolia,44.0935,113.9448,7,0,0,0,0.0,0.0
2020-01-27,china,inner-mongolia,44.0935,113.9448,11,4,0,0,0.0,0.0
2020-01-28,china,inner-mongolia,44.0935,113.9448,15,4,0,0,0.0,0.0
2020-01-29,china,inner-mongolia,44.0935,113.9448,16,1,0,0,0.0,0.0
2020-01-30,china,inner-mongolia,44.0935,113.9448,19,3,0,0,0.0,0.0
2020-01-31,china,inner-mongolia,44.0935,113.9448,20,1,0,0,1.0,1.0
2020-02-01,china,inner-mongolia,44.0935,113.9448,23,3,0,0,1.0,0.0
2020-02-02,china,inner-mongolia,44.0935,113.9448,27,4,0,0,1.0,0.0
2020-02-03,china,inner-mongolia,44.0935,113.9448,34,7,0,0,1.0,0.0
2020-02-04,china,inner-mongolia,44.0935,113.9448,35,1,0,0,1.0,0.0
2020-02-05,china,inner-mongolia,44.0935,113.9448,42,7,0,0,3.0,2.0
2020-02-06,china,inner-mongolia,44.0935,113.9448,46,4,0,0,4.0,1.0
2020-02-07,china,inner-mongolia,44.0935,113.9448,50,4,0,0,5.0,1.0
2020-02-08,china,inner-mongolia,44.0935,113.9448,52,2,0,0,5.0,0.0
2020-02-09,china,inner-mongolia,44.0935,113.9448,54,2,0,0,5.0,0.0
2020-02-10,china,inner-mongolia,44.0935,113.9448,58,4,0,0,5.0,0.0
2020-02-11,china,inner-mongolia,44.0935,113.9448,58,0,0,0,5.0,0.0
2020-02-12,china,inner-mongolia,44.0935,113.9448,60,2,0,0,6.0,1.0
2020-02-13,china,inner-mongolia,44.0935,113.9448,61,1,0,0,6.0,0.0
2020-02-14,china,inner-mongolia,44.0935,113.9448,65,4,0,0,6.0,0.0
2020-02-15,china,inner-mongolia,44.0935,113.9448,68,3,0,0,7.0,1.0
2020-02-16,china,inner-mongolia,44.0935,113.9448,70,2,0,0,8.0,1.0
2020-02-17,china,inner-mongolia,44.0935,113.9448,72,2,0,0,8.0,0.0
2020-02-18,china,inner-mongolia,44.0935,113.9448,73,1,0,0,8.0,0.0
2020-02-19,china,inner-mongolia,44.0935,113.9448,75,2,0,0,10.0,2.0
2020-02-20,china,inner-mongolia,44.0935,113.9448,75,0,0,0,16.0,6.0
