date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,china,shanghai,31.201999999999998,121.4491,9,9,0,0,0.0,0.0
2020-01-23,china,shanghai,31.201999999999998,121.4491,16,7,0,0,0.0,0.0
2020-01-24,china,shanghai,31.201999999999998,121.4491,20,4,0,0,0.0,0.0
2020-01-25,china,shanghai,31.201999999999998,121.4491,33,13,0,0,0.0,0.0
2020-01-26,china,shanghai,31.201999999999998,121.4491,40,7,1,1,0.0,0.0
2020-01-27,china,shanghai,31.201999999999998,121.4491,53,13,1,0,0.0,0.0
2020-01-28,china,shanghai,31.201999999999998,121.4491,66,13,1,0,0.0,0.0
2020-01-29,china,shanghai,31.201999999999998,121.4491,96,30,1,0,0.0,0.0
2020-01-30,china,shanghai,31.201999999999998,121.4491,112,16,1,0,0.0,0.0
2020-01-31,china,shanghai,31.201999999999998,121.4491,135,23,1,0,0.0,0.0
2020-02-01,china,shanghai,31.201999999999998,121.4491,169,34,1,0,0.0,0.0
2020-02-02,china,shanghai,31.201999999999998,121.4491,182,13,1,0,0.0,0.0
2020-02-03,china,shanghai,31.201999999999998,121.4491,203,21,1,0,0.0,0.0
2020-02-04,china,shanghai,31.201999999999998,121.4491,219,16,1,0,0.0,0.0
2020-02-05,china,shanghai,31.201999999999998,121.4491,243,24,1,0,0.0,0.0
2020-02-06,china,shanghai,31.201999999999998,121.4491,257,14,1,0,0.0,0.0
2020-02-07,china,shanghai,31.201999999999998,121.4491,277,20,1,0,0.0,0.0
2020-02-08,china,shanghai,31.201999999999998,121.4491,286,9,1,0,0.0,0.0
2020-02-09,china,shanghai,31.201999999999998,121.4491,293,7,1,0,0.0,0.0
2020-02-10,china,shanghai,31.201999999999998,121.4491,299,6,1,0,0.0,0.0
2020-02-11,china,shanghai,31.201999999999998,121.4491,303,4,1,0,0.0,0.0
2020-02-12,china,shanghai,31.201999999999998,121.4491,311,8,1,0,0.0,0.0
2020-02-13,china,shanghai,31.201999999999998,121.4491,315,4,1,0,0.0,0.0
2020-02-14,china,shanghai,31.201999999999998,121.4491,318,3,1,0,0.0,0.0
2020-02-15,china,shanghai,31.201999999999998,121.4491,326,8,1,0,0.0,0.0
2020-02-16,china,shanghai,31.201999999999998,121.4491,328,2,1,0,0.0,0.0
2020-02-17,china,shanghai,31.201999999999998,121.4491,333,5,1,0,0.0,0.0
2020-02-18,china,shanghai,31.201999999999998,121.4491,333,0,1,0,0.0,0.0
2020-02-19,china,shanghai,31.201999999999998,121.4491,333,0,2,1,0.0,0.0
2020-02-20,china,shanghai,31.201999999999998,121.4491,334,1,2,0,0.0,0.0
2020-02-21,china,shanghai,31.201999999999998,121.4491,334,0,2,0,0.0,0.0
2020-02-22,china,shanghai,31.201999999999998,121.4491,335,1,3,1,0.0,0.0
2020-02-23,china,shanghai,31.201999999999998,121.4491,335,0,3,0,0.0,0.0
2020-02-24,china,shanghai,31.201999999999998,121.4491,335,0,3,0,0.0,0.0
2020-02-25,china,shanghai,31.201999999999998,121.4491,336,1,3,0,0.0,0.0
2020-02-26,china,shanghai,31.201999999999998,121.4491,337,1,3,0,0.0,0.0
2020-02-27,china,shanghai,31.201999999999998,121.4491,337,0,3,0,0.0,0.0
2020-02-28,china,shanghai,31.201999999999998,121.4491,337,0,3,0,0.0,0.0
2020-02-29,china,shanghai,31.201999999999998,121.4491,337,0,3,0,0.0,0.0
2020-03-01,china,shanghai,31.201999999999998,121.4491,337,0,3,0,0.0,0.0
2020-03-02,china,shanghai,31.201999999999998,121.4491,337,0,3,0,0.0,0.0
2020-03-03,china,shanghai,31.201999999999998,121.4491,338,1,3,0,0.0,0.0
2020-03-04,china,shanghai,31.201999999999998,121.4491,338,0,3,0,0.0,0.0
2020-03-05,china,shanghai,31.201999999999998,121.4491,339,1,3,0,0.0,0.0
