date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,china,zhejiang,29.1832,120.0934,10,10,0,0,0.0,0.0
2020-01-23,china,zhejiang,29.1832,120.0934,27,17,0,0,0.0,0.0
2020-01-24,china,zhejiang,29.1832,120.0934,43,16,0,0,1.0,1.0
2020-01-25,china,zhejiang,29.1832,120.0934,62,19,0,0,1.0,0.0
2020-01-26,china,zhejiang,29.1832,120.0934,104,42,0,0,1.0,0.0
2020-01-27,china,zhejiang,29.1832,120.0934,128,24,0,0,1.0,0.0
2020-01-28,china,zhejiang,29.1832,120.0934,173,45,0,0,3.0,2.0
2020-01-29,china,zhejiang,29.1832,120.0934,296,123,0,0,3.0,0.0
2020-01-30,china,zhejiang,29.1832,120.0934,428,132,0,0,4.0,1.0
2020-01-31,china,zhejiang,29.1832,120.0934,538,110,0,0,14.0,10.0
2020-02-01,china,zhejiang,29.1832,120.0934,599,61,0,0,21.0,7.0
2020-02-02,china,zhejiang,29.1832,120.0934,661,62,0,0,32.0,11.0
2020-02-03,china,zhejiang,29.1832,120.0934,724,63,0,0,43.0,11.0
2020-02-04,china,zhejiang,29.1832,120.0934,829,105,0,0,62.0,19.0
2020-02-05,china,zhejiang,29.1832,120.0934,895,66,0,0,78.0,16.0
2020-02-06,china,zhejiang,29.1832,120.0934,954,59,0,0,94.0,16.0
2020-02-07,china,zhejiang,29.1832,120.0934,1006,52,0,0,123.0,29.0
2020-02-08,china,zhejiang,29.1832,120.0934,1048,42,0,0,175.0,52.0
2020-02-09,china,zhejiang,29.1832,120.0934,1075,27,0,0,201.0,26.0
2020-02-10,china,zhejiang,29.1832,120.0934,1092,17,0,0,242.0,41.0
2020-02-11,china,zhejiang,29.1832,120.0934,1117,25,0,0,270.0,28.0
2020-02-12,china,zhejiang,29.1832,120.0934,1131,14,0,0,321.0,51.0
2020-02-13,china,zhejiang,29.1832,120.0934,1145,14,0,0,360.0,39.0
2020-02-14,china,zhejiang,29.1832,120.0934,1155,10,0,0,403.0,43.0
2020-02-15,china,zhejiang,29.1832,120.0934,1162,7,0,0,428.0,25.0
2020-02-16,china,zhejiang,29.1832,120.0934,1167,5,0,0,456.0,28.0
2020-02-17,china,zhejiang,29.1832,120.0934,1171,4,0,0,507.0,51.0
2020-02-18,china,zhejiang,29.1832,120.0934,1172,1,0,0,535.0,28.0
