date,country,state,confirmed,deaths,recovered,confirmed_new,deaths_new,recovered_new,lat,long
2020-01-22,canada,alberta,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,british-columbia,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,diamond-princess,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,grand-princess,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,manitoba,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,new-brunswick,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,newfoundland-and-labrador,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,northwest-territories,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,nova-scotia,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,ontario,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,prince-edward-island,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,quebec,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,recovered,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,saskatchewan,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-22,canada,yukon,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,alberta,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,british-columbia,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,diamond-princess,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,grand-princess,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,manitoba,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,new-brunswick,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,newfoundland-and-labrador,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,northwest-territories,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,nova-scotia,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,ontario,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,prince-edward-island,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,quebec,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,recovered,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,saskatchewan,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-23,canada,yukon,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,alberta,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,british-columbia,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,diamond-princess,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,grand-princess,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,manitoba,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,new-brunswick,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,newfoundland-and-labrador,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,northwest-territories,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,nova-scotia,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,ontario,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,prince-edward-island,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,quebec,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,recovered,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,saskatchewan,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-24,canada,yukon,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-25,canada,alberta,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-25,canada,british-columbia,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-25,canada,diamond-princess,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-25,canada,grand-princess,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-25,canada,manitoba,0,0,0.0,0,0,0.0,53.9333,-116.5765
2020-01-25,canada,new-brunswick,0,0,0.0,0,0,0.0,53.9333,-116.5765
