index_x,state,country,lat,long,date,confirmed,confirmed_new,index_y,deaths,deaths_new,index,recovered,recovered_new
12384,,afghanistan,33.0,65.0,2020-03-10,5,1,12384,0,0,11712.0,0.0,0.0
12385,,albania,41.1533,20.1683,2020-03-10,10,8,12385,0,0,11713.0,0.0,0.0
12386,,algeria,28.0339,1.6596,2020-03-10,20,0,12386,0,0,11714.0,0.0,0.0
12387,,andorra,42.5063,1.5218,2020-03-10,1,0,12387,0,0,11715.0,0.0,0.0
12388,,angola,-11.2027,17.8739,2020-03-10,0,0,12388,0,0,11716.0,0.0,0.0
12389,,antigua-and-barbuda,17.0608,-61.7964,2020-03-10,0,0,12389,0,0,11717.0,0.0,0.0
12390,,argentina,-38.4161,-63.6167,2020-03-10,17,5,12390,1,0,11718.0,0.0,0.0
12391,,armenia,40.0691,45.0382,2020-03-10,1,0,12391,0,0,11719.0,0.0,0.0
12392,australian-capital-territory,australia,-35.4735,149.0124,2020-03-10,0,0,12392,0,0,11720.0,0.0,0.0
12393,new-south-wales,australia,-33.8688,151.2093,2020-03-10,55,7,12393,2,0,11721.0,4.0,0.0
12394,northern-territory,australia,-12.4634,130.8456,2020-03-10,1,1,12394,0,0,11722.0,0.0,0.0
12395,queensland,australia,-28.0167,153.4,2020-03-10,18,3,12395,0,0,11723.0,8.0,0.0
12396,south-australia,australia,-34.9285,138.6007,2020-03-10,7,0,12396,0,0,11724.0,2.0,0.0
12397,tasmania,australia,-41.4545,145.9707,2020-03-10,2,0,12397,0,0,11725.0,0.0,0.0
12398,victoria,australia,-37.8136,144.9631,2020-03-10,18,3,12398,0,0,11726.0,7.0,0.0
12399,western-australia,australia,-31.9505,115.8605,2020-03-10,6,2,12399,1,0,11727.0,0.0,0.0
12400,,austria,47.5162,14.5501,2020-03-10,182,51,12400,0,0,11728.0,4.0,2.0
12401,,azerbaijan,40.1431,47.5769,2020-03-10,11,2,12401,0,0,11729.0,0.0,0.0
12402,,bahamas,25.0343,-77.3963,2020-03-10,0,0,12402,0,0,11730.0,0.0,0.0
12403,,bahrain,26.0275,50.55,2020-03-10,110,15,12403,0,0,11731.0,22.0,8.0
12404,,bangladesh,23.685,90.3563,2020-03-10,3,0,12404,0,0,11732.0,0.0,0.0
12405,,barbados,13.1939,-59.5432,2020-03-10,0,0,12405,0,0,11733.0,0.0,0.0
12406,,belarus,53.7098,27.9534,2020-03-10,9,3,12406,0,0,11734.0,3.0,2.0
12407,,belgium,50.8333,4.0,2020-03-10,267,28,12407,0,0,11735.0,1.0,0.0
12621,,belize,13.1939,-59.5432,2020-03-10,0,0,12621,0,0,11736.0,0.0,0.0
12408,,benin,9.3077,2.3158,2020-03-10,0,0,12408,0,0,11737.0,0.0,0.0
12409,,bhutan,27.5142,90.4336,2020-03-10,1,0,12409,0,0,11738.0,0.0,0.0
12410,,bolivia,-16.2902,-63.5887,2020-03-10,0,0,12410,0,0,11739.0,0.0,0.0
12411,,bosnia-and-herzegovina,43.9159,17.6791,2020-03-10,5,2,12411,0,0,11740.0,0.0,0.0
12637,,botswana,-22.3285,24.6849,2020-03-10,0,0,12637,0,0,11951.0,0.0,0.0
12412,,brazil,-14.235,-51.9253,2020-03-10,31,6,12412,0,0,11741.0,0.0,0.0
12413,,brunei,4.5353,114.7277,2020-03-10,1,0,12413,0,0,11742.0,0.0,0.0
12414,,bulgaria,42.7339,25.4858,2020-03-10,4,0,12414,0,0,11743.0,0.0,0.0
12415,,burkina-faso,12.2383,-1.5616,2020-03-10,1,1,12415,0,0,11744.0,0.0,0.0
12632,,burma,21.9162,95.956,2020-03-10,0,0,12632,0,0,11946.0,0.0,0.0
12638,,burundi,-3.3731,29.9189,2020-03-10,0,0,12638,0,0,11952.0,0.0,0.0
12416,,cabo-verde,16.5388,-23.0418,2020-03-10,0,0,12416,0,0,11745.0,0.0,0.0
12417,,cambodia,11.55,104.9167,2020-03-10,2,0,12417,0,0,11746.0,1.0,0.0
12418,,cameroon,3.8480000000000003,11.5021,2020-03-10,2,0,12418,0,0,11747.0,0.0,0.0
12419,alberta,canada,53.9333,-116.5765,2020-03-10,7,0,12419,0,0,0.0,0.0,0.0
12420,british-columbia,canada,49.2827,-123.1207,2020-03-10,32,0,12420,1,0,0.0,0.0,0.0
12615,diamond-princess,canada,0.0,0.0,2020-03-10,0,0,12615,0,0,0.0,0.0,0.0
12421,grand-princess,canada,37.6489,-122.6655,2020-03-10,0,0,12421,0,0,0.0,0.0,0.0
12422,manitoba,canada,53.7609,-98.8139,2020-03-10,0,0,12422,0,0,0.0,0.0,0.0
12423,new-brunswick,canada,46.5653,-66.4619,2020-03-10,0,0,12423,0,0,0.0,0.0,0.0
12424,newfoundland-and-labrador,canada,53.1355,-57.6604,2020-03-10,0,0,12424,0,0,0.0,0.0,0.0
12629,northwest-territories,canada,64.8255,-124.8457,2020-03-10,0,0,12629,0,0,0.0,0.0,0.0
12425,nova-scotia,canada,44.681999999999995,-63.7443,2020-03-10,0,0,12425,0,0,0.0,0.0,0.0
12426,ontario,canada,51.2538,-85.3232,2020-03-10,36,2,12426,0,0,0.0,0.0,0.0
12427,prince-edward-island,canada,46.5107,-63.4168,2020-03-10,0,0,12427,0,0,0.0,0.0,0.0
