index_x,state,country,lat,long,date,confirmed,confirmed_new,index_y,deaths,deaths_new,index,recovered,recovered_new
9546,,afghanistan,33.0,65.0,2020-02-28,1,0,9546,0,0,9028.0,0.0,0.0
9547,,albania,41.1533,20.1683,2020-02-28,0,0,9547,0,0,9029.0,0.0,0.0
9548,,algeria,28.0339,1.6596,2020-02-28,1,0,9548,0,0,9030.0,0.0,0.0
9549,,andorra,42.5063,1.5218,2020-02-28,0,0,9549,0,0,9031.0,0.0,0.0
9550,,angola,-11.2027,17.8739,2020-02-28,0,0,9550,0,0,9032.0,0.0,0.0
9551,,antigua-and-barbuda,17.0608,-61.7964,2020-02-28,0,0,9551,0,0,9033.0,0.0,0.0
9552,,argentina,-38.4161,-63.6167,2020-02-28,0,0,9552,0,0,9034.0,0.0,0.0
9553,,armenia,40.0691,45.0382,2020-02-28,0,0,9553,0,0,9035.0,0.0,0.0
9554,australian-capital-territory,australia,-35.4735,149.0124,2020-02-28,0,0,9554,0,0,9036.0,0.0,0.0
9555,new-south-wales,australia,-33.8688,151.2093,2020-02-28,4,0,9555,0,0,9037.0,4.0,0.0
9556,northern-territory,australia,-12.4634,130.8456,2020-02-28,0,0,9556,0,0,9038.0,0.0,0.0
9557,queensland,australia,-28.0167,153.4,2020-02-28,5,0,9557,0,0,9039.0,1.0,0.0
9558,south-australia,australia,-34.9285,138.6007,2020-02-28,2,0,9558,0,0,9040.0,2.0,0.0
9559,tasmania,australia,-41.4545,145.9707,2020-02-28,0,0,9559,0,0,9041.0,0.0,0.0
9560,victoria,australia,-37.8136,144.9631,2020-02-28,4,0,9560,0,0,9042.0,4.0,0.0
9561,western-australia,australia,-31.9505,115.8605,2020-02-28,0,0,9561,0,0,9043.0,0.0,0.0
9562,,austria,47.5162,14.5501,2020-02-28,3,0,9562,0,0,9044.0,0.0,0.0
9563,,azerbaijan,40.1431,47.5769,2020-02-28,0,0,9563,0,0,9045.0,0.0,0.0
9564,,bahamas,25.0343,-77.3963,2020-02-28,0,0,9564,0,0,9046.0,0.0,0.0
9565,,bahrain,26.0275,50.55,2020-02-28,36,3,9565,0,0,9047.0,0.0,0.0
9566,,bangladesh,23.685,90.3563,2020-02-28,0,0,9566,0,0,9048.0,0.0,0.0
9567,,barbados,13.1939,-59.5432,2020-02-28,0,0,9567,0,0,9049.0,0.0,0.0
9568,,belarus,53.7098,27.9534,2020-02-28,1,1,9568,0,0,9050.0,0.0,0.0
9569,,belgium,50.8333,4.0,2020-02-28,1,0,9569,0,0,9051.0,1.0,0.0
9783,,belize,13.1939,-59.5432,2020-02-28,0,0,9783,0,0,9052.0,0.0,0.0
9570,,benin,9.3077,2.3158,2020-02-28,0,0,9570,0,0,9053.0,0.0,0.0
9571,,bhutan,27.5142,90.4336,2020-02-28,0,0,9571,0,0,9054.0,0.0,0.0
9572,,bolivia,-16.2902,-63.5887,2020-02-28,0,0,9572,0,0,9055.0,0.0,0.0
9573,,bosnia-and-herzegovina,43.9159,17.6791,2020-02-28,0,0,9573,0,0,9056.0,0.0,0.0
9799,,botswana,-22.3285,24.6849,2020-02-28,0,0,9799,0,0,9267.0,0.0,0.0
9574,,brazil,-14.235,-51.9253,2020-02-28,1,0,9574,0,0,9057.0,0.0,0.0
9575,,brunei,4.5353,114.7277,2020-02-28,0,0,9575,0,0,9058.0,0.0,0.0
9576,,bulgaria,42.7339,25.4858,2020-02-28,0,0,9576,0,0,9059.0,0.0,0.0
9577,,burkina-faso,12.2383,-1.5616,2020-02-28,0,0,9577,0,0,9060.0,0.0,0.0
9794,,burma,21.9162,95.956,2020-02-28,0,0,9794,0,0,9262.0,0.0,0.0
9800,,burundi,-3.3731,29.9189,2020-02-28,0,0,9800,0,0,9268.0,0.0,0.0
