index_x,state,country,lat,long,date,confirmed,confirmed_new,index_y,deaths,deaths_new,index,recovered,recovered_new
5418,,afghanistan,33.0,65.0,2020-02-12,0,0,5418,0,0,5124.0,0.0,0.0
5419,,albania,41.1533,20.1683,2020-02-12,0,0,5419,0,0,5125.0,0.0,0.0
5420,,algeria,28.0339,1.6596,2020-02-12,0,0,5420,0,0,5126.0,0.0,0.0
5421,,andorra,42.5063,1.5218,2020-02-12,0,0,5421,0,0,5127.0,0.0,0.0
5422,,angola,-11.2027,17.8739,2020-02-12,0,0,5422,0,0,5128.0,0.0,0.0
5423,,antigua-and-barbuda,17.0608,-61.7964,2020-02-12,0,0,5423,0,0,5129.0,0.0,0.0
5424,,argentina,-38.4161,-63.6167,2020-02-12,0,0,5424,0,0,5130.0,0.0,0.0
5425,,armenia,40.0691,45.0382,2020-02-12,0,0,5425,0,0,5131.0,0.0,0.0
5426,australian-capital-territory,australia,-35.4735,149.0124,2020-02-12,0,0,5426,0,0,5132.0,0.0,0.0
5427,new-south-wales,australia,-33.8688,151.2093,2020-02-12,4,4,5427,0,0,5133.0,2.0,2.0
5428,northern-territory,australia,-12.4634,130.8456,2020-02-12,0,-4,5428,0,0,5134.0,0.0,-2.0
5429,queensland,australia,-28.0167,153.4,2020-02-12,5,5,5429,0,0,5135.0,0.0,0.0
5430,south-australia,australia,-34.9285,138.6007,2020-02-12,2,-3,5430,0,0,5136.0,0.0,0.0
5431,tasmania,australia,-41.4545,145.9707,2020-02-12,0,-2,5431,0,0,5137.0,0.0,0.0
5432,victoria,australia,-37.8136,144.9631,2020-02-12,4,4,5432,0,0,5138.0,0.0,0.0
5433,western-australia,australia,-31.9505,115.8605,2020-02-12,0,-4,5433,0,0,5139.0,0.0,0.0
5434,,austria,47.5162,14.5501,2020-02-12,0,0,5434,0,0,5140.0,0.0,0.0
5435,,azerbaijan,40.1431,47.5769,2020-02-12,0,0,5435,0,0,5141.0,0.0,0.0
5436,,bahamas,25.0343,-77.3963,2020-02-12,0,0,5436,0,0,5142.0,0.0,0.0
5437,,bahrain,26.0275,50.55,2020-02-12,0,0,5437,0,0,5143.0,0.0,0.0
5438,,bangladesh,23.685,90.3563,2020-02-12,0,0,5438,0,0,5144.0,0.0,0.0
5439,,barbados,13.1939,-59.5432,2020-02-12,0,0,5439,0,0,5145.0,0.0,0.0
5440,,belarus,53.7098,27.9534,2020-02-12,0,0,5440,0,0,5146.0,0.0,0.0
5441,,belgium,50.8333,4.0,2020-02-12,1,0,5441,0,0,5147.0,0.0,0.0
5655,,belize,13.1939,-59.5432,2020-02-12,0,0,5655,0,0,5148.0,0.0,0.0
5442,,benin,9.3077,2.3158,2020-02-12,0,0,5442,0,0,5149.0,0.0,0.0
5443,,bhutan,27.5142,90.4336,2020-02-12,0,0,5443,0,0,5150.0,0.0,0.0
5444,,bolivia,-16.2902,-63.5887,2020-02-12,0,0,5444,0,0,5151.0,0.0,0.0
5445,,bosnia-and-herzegovina,43.9159,17.6791,2020-02-12,0,0,5445,0,0,5152.0,0.0,0.0
5671,,botswana,-22.3285,24.6849,2020-02-12,0,0,5671,0,0,5363.0,0.0,0.0
5446,,brazil,-14.235,-51.9253,2020-02-12,0,0,5446,0,0,5153.0,0.0,0.0
