index_x,state,country,lat,long,date,confirmed,confirmed_new,index_y,deaths,deaths_new,index,recovered,recovered_new
258,,afghanistan,33.0,65.0,2020-01-23,0,0,258,0,0,244.0,0.0,0.0
259,,albania,41.1533,20.1683,2020-01-23,0,0,259,0,0,245.0,0.0,0.0
260,,algeria,28.0339,1.6596,2020-01-23,0,0,260,0,0,246.0,0.0,0.0
261,,andorra,42.5063,1.5218,2020-01-23,0,0,261,0,0,247.0,0.0,0.0
262,,angola,-11.2027,17.8739,2020-01-23,0,0,262,0,0,248.0,0.0,0.0
263,,antigua-and-barbuda,17.0608,-61.7964,2020-01-23,0,0,263,0,0,249.0,0.0,0.0
264,,argentina,-38.4161,-63.6167,2020-01-23,0,0,264,0,0,250.0,0.0,0.0
265,,armenia,40.0691,45.0382,2020-01-23,0,0,265,0,0,251.0,0.0,0.0
266,australian-capital-territory,australia,-35.4735,149.0124,2020-01-23,0,0,266,0,0,252.0,0.0,0.0
267,new-south-wales,australia,-33.8688,151.2093,2020-01-23,0,0,267,0,0,253.0,0.0,0.0
268,northern-territory,australia,-12.4634,130.8456,2020-01-23,0,0,268,0,0,254.0,0.0,0.0
269,queensland,australia,-28.0167,153.4,2020-01-23,0,0,269,0,0,255.0,0.0,0.0
270,south-australia,australia,-34.9285,138.6007,2020-01-23,0,0,270,0,0,256.0,0.0,0.0
271,tasmania,australia,-41.4545,145.9707,2020-01-23,0,0,271,0,0,257.0,0.0,0.0
272,victoria,australia,-37.8136,144.9631,2020-01-23,0,0,272,0,0,258.0,0.0,0.0
273,western-australia,australia,-31.9505,115.8605,2020-01-23,0,0,273,0,0,259.0,0.0,0.0
274,,austria,47.5162,14.5501,2020-01-23,0,0,274,0,0,260.0,0.0,0.0
275,,azerbaijan,40.1431,47.5769,2020-01-23,0,0,275,0,0,261.0,0.0,0.0
276,,bahamas,25.0343,-77.3963,2020-01-23,0,0,276,0,0,262.0,0.0,0.0
277,,bahrain,26.0275,50.55,2020-01-23,0,0,277,0,0,263.0,0.0,0.0
278,,bangladesh,23.685,90.3563,2020-01-23,0,0,278,0,0,264.0,0.0,0.0
279,,barbados,13.1939,-59.5432,2020-01-23,0,0,279,0,0,265.0,0.0,0.0
280,,belarus,53.7098,27.9534,2020-01-23,0,0,280,0,0,266.0,0.0,0.0
281,,belgium,50.8333,4.0,2020-01-23,0,0,281,0,0,267.0,0.0,0.0
495,,belize,13.1939,-59.5432,2020-01-23,0,0,495,0,0,268.0,0.0,0.0
282,,benin,9.3077,2.3158,2020-01-23,0,0,282,0,0,269.0,0.0,0.0
283,,bhutan,27.5142,90.4336,2020-01-23,0,0,283,0,0,270.0,0.0,0.0
284,,bolivia,-16.2902,-63.5887,2020-01-23,0,0,284,0,0,271.0,0.0,0.0
285,,bosnia-and-herzegovina,43.9159,17.6791,2020-01-23,0,0,285,0,0,272.0,0.0,0.0
511,,botswana,-22.3285,24.6849,2020-01-23,0,0,511,0,0,483.0,0.0,0.0
286,,brazil,-14.235,-51.9253,2020-01-23,0,0,286,0,0,273.0,0.0,0.0
287,,brunei,4.5353,114.7277,2020-01-23,0,0,287,0,0,274.0,0.0,0.0
288,,bulgaria,42.7339,25.4858,2020-01-23,0,0,288,0,0,275.0,0.0,0.0
289,,burkina-faso,12.2383,-1.5616,2020-01-23,0,0,289,0,0,276.0,0.0,0.0
506,,burma,21.9162,95.956,2020-01-23,0,0,506,0,0,478.0,0.0,0.0
512,,burundi,-3.3731,29.9189,2020-01-23,0,0,512,0,0,484.0,0.0,0.0
290,,cabo-verde,16.5388,-23.0418,2020-01-23,0,0,290,0,0,277.0,0.0,0.0
291,,cambodia,11.55,104.9167,2020-01-23,0,0,291,0,0,278.0,0.0,0.0
292,,cameroon,3.8480000000000003,11.5021,2020-01-23,0,0,292,0,0,279.0,0.0,0.0
293,alberta,canada,53.9333,-116.5765,2020-01-23,0,0,293,0,0,0.0,0.0,0.0
294,british-columbia,canada,49.2827,-123.1207,2020-01-23,0,0,294,0,0,0.0,0.0,0.0
489,diamond-princess,canada,0.0,0.0,2020-01-23,0,0,489,0,0,0.0,0.0,0.0
295,grand-princess,canada,37.6489,-122.6655,2020-01-23,0,0,295,0,0,0.0,0.0,0.0
296,manitoba,canada,53.7609,-98.8139,2020-01-23,0,0,296,0,0,0.0,0.0,0.0
297,new-brunswick,canada,46.5653,-66.4619,2020-01-23,0,0,297,0,0,0.0,0.0,0.0
298,newfoundland-and-labrador,canada,53.1355,-57.6604,2020-01-23,0,0,298,0,0,0.0,0.0,0.0
503,northwest-territories,canada,64.8255,-124.8457,2020-01-23,0,0,503,0,0,0.0,0.0,0.0
299,nova-scotia,canada,44.681999999999995,-63.7443,2020-01-23,0,0,299,0,0,0.0,0.0,0.0
300,ontario,canada,51.2538,-85.3232,2020-01-23,0,0,300,0,0,0.0,0.0,0.0
301,prince-edward-island,canada,46.5107,-63.4168,2020-01-23,0,0,301,0,0,0.0,0.0,0.0
302,quebec,canada,52.9399,-73.5491,2020-01-23,0,0,302,0,0,0.0,0.0,0.0
496,recovered,canada,0.0,0.0,2020-01-23,0,0,496,0,0,0.0,0.0,0.0
303,saskatchewan,canada,52.9399,-106.4509,2020-01-23,0,0,303,0,0,0.0,0.0,0.0
504,yukon,canada,64.2823,-135.0,2020-01-23,0,0,504,0,0,0.0,0.0,0.0
304,,central-african-republic,6.6111,20.9394,2020-01-23,0,0,304,0,0,281.0,0.0,0.0
305,,chad,15.4542,18.7322,2020-01-23,0,0,305,0,0,282.0,0.0,0.0
306,,chile,-35.6751,-71.543,2020-01-23,0,0,306,0,0,283.0,0.0,0.0
307,anhui,china,31.8257,117.2264,2020-01-23,9,8,307,0,0,284.0,0.0,0.0
308,beijing,china,40.1824,116.4142,2020-01-23,22,8,308,0,0,285.0,0.0,0.0
309,chongqing,china,30.0572,107.874,2020-01-23,9,3,309,0,0,286.0,0.0,0.0
310,fujian,china,26.0789,117.9874,2020-01-23,5,4,310,0,0,287.0,0.0,0.0
311,gansu,china,37.8099,101.0583,2020-01-23,2,2,311,0,0,288.0,0.0,0.0
312,guangdong,china,23.3417,113.4244,2020-01-23,32,6,312,0,0,289.0,2.0,2.0
313,guangxi,china,23.8298,108.7881,2020-01-23,5,3,313,0,0,290.0,0.0,0.0
314,guizhou,china,26.8154,106.8748,2020-01-23,3,2,314,0,0,291.0,0.0,0.0
315,hainan,china,19.1959,109.7453,2020-01-23,5,1,315,0,0,292.0,0.0,0.0
316,hebei,china,39.549,116.1306,2020-01-23,1,0,316,1,1,293.0,0.0,0.0
317,heilongjiang,china,47.861999999999995,127.7615,2020-01-23,2,2,317,0,0,294.0,0.0,0.0
318,henan,china,33.882,113.61399999999999,2020-01-23,5,0,318,0,0,295.0,0.0,0.0
319,hong-kong,china,22.3,114.2,2020-01-23,2,2,319,0,0,296.0,0.0,0.0
320,hubei,china,30.9756,112.2707,2020-01-23,444,0,320,17,0,297.0,28.0,0.0
321,hunan,china,27.6104,111.7088,2020-01-23,9,5,321,0,0,298.0,0.0,0.0
322,inner-mongolia,china,44.0935,113.9448,2020-01-23,0,0,322,0,0,299.0,0.0,0.0
323,jiangsu,china,32.9711,119.455,2020-01-23,5,4,323,0,0,300.0,0.0,0.0
324,jiangxi,china,27.614,115.7221,2020-01-23,7,5,324,0,0,301.0,0.0,0.0
325,jilin,china,43.6661,126.1923,2020-01-23,1,1,325,0,0,302.0,0.0,0.0
326,liaoning,china,41.2956,122.6085,2020-01-23,3,1,326,0,0,303.0,0.0,0.0
327,macau,china,22.1667,113.55,2020-01-23,2,1,327,0,0,304.0,0.0,0.0
328,ningxia,china,37.2692,106.1655,2020-01-23,1,0,328,0,0,305.0,0.0,0.0
329,qinghai,china,35.7452,95.9956,2020-01-23,0,0,329,0,0,306.0,0.0,0.0
330,shaanxi,china,35.1917,108.8701,2020-01-23,3,3,330,0,0,307.0,0.0,0.0
331,shandong,china,36.3427,118.1498,2020-01-23,6,4,331,0,0,308.0,0.0,0.0
332,shanghai,china,31.201999999999998,121.4491,2020-01-23,16,7,332,0,0,309.0,0.0,0.0
333,shanxi,china,37.5777,112.2922,2020-01-23,1,0,333,0,0,310.0,0.0,0.0
334,sichuan,china,30.6171,102.7103,2020-01-23,8,3,334,0,0,311.0,0.0,0.0
335,tianjin,china,39.3054,117.323,2020-01-23,4,0,335,0,0,312.0,0.0,0.0
336,tibet,china,31.6927,88.0924,2020-01-23,0,0,336,0,0,313.0,0.0,0.0
337,xinjiang,china,41.1129,85.2401,2020-01-23,2,2,337,0,0,314.0,0.0,0.0
338,yunnan,china,24.974,101.48700000000001,2020-01-23,2,1,338,0,0,315.0,0.0,0.0
339,zhejiang,china,29.1832,120.0934,2020-01-23,27,17,339,0,0,316.0,0.0,0.0
340,,colombia,4.5709,-74.2973,2020-01-23,0,0,340,0,0,317.0,0.0,0.0
341,,congo-brazzaville,-4.0383,21.7587,2020-01-23,0,0,341,0,0,318.0,0.0,0.0
342,,congo-kinshasa,-4.0383,21.7587,2020-01-23,0,0,342,0,0,319.0,0.0,0.0
343,,costa-rica,9.7489,-83.7534,2020-01-23,0,0,343,0,0,320.0,0.0,0.0
344,,cote-d-ivoire,7.54,-5.5471,2020-01-23,0,0,344,0,0,321.0,0.0,0.0
345,,croatia,45.1,15.2,2020-01-23,0,0,345,0,0,322.0,0.0,0.0
347,,cuba,22.0,-80.0,2020-01-23,0,0,347,0,0,324.0,0.0,0.0
348,,cyprus,35.1264,33.4299,2020-01-23,0,0,348,0,0,325.0,0.0,0.0
349,,czechia,49.8175,15.472999999999999,2020-01-23,0,0,349,0,0,326.0,0.0,0.0
352,,denmark,56.2639,9.5018,2020-01-23,0,0,352,0,0,329.0,0.0,0.0
350,faroe-islands,denmark,61.8926,-6.9118,2020-01-23,0,0,350,0,0,327.0,0.0,0.0
351,greenland,denmark,71.7069,-42.6043,2020-01-23,0,0,351,0,0,328.0,0.0,0.0
346,,diamond-princess,0.0,0.0,2020-01-23,0,0,346,0,0,323.0,0.0,0.0
353,,djibouti,11.8251,42.5903,2020-01-23,0,0,353,0,0,330.0,0.0,0.0
490,,dominica,15.415,-61.371,2020-01-23,0,0,490,0,0,331.0,0.0,0.0
354,,dominican-republic,18.7357,-70.1627,2020-01-23,0,0,354,0,0,332.0,0.0,0.0
355,,ecuador,-1.8312,-78.1834,2020-01-23,0,0,355,0,0,333.0,0.0,0.0
