index_x,state,country,lat,long,date,confirmed,confirmed_new,index_y,deaths,deaths_new,index,recovered,recovered_new
12900,,afghanistan,33.0,65.0,2020-03-12,7,0,12900,0,0,12200.0,0.0,0.0
12901,,albania,41.1533,20.1683,2020-03-12,23,11,12901,1,0,12201.0,0.0,0.0
12902,,algeria,28.0339,1.6596,2020-03-12,24,4,12902,1,1,12202.0,8.0,8.0
12903,,andorra,42.5063,1.5218,2020-03-12,1,0,12903,0,0,12203.0,1.0,1.0
12904,,angola,-11.2027,17.8739,2020-03-12,0,0,12904,0,0,12204.0,0.0,0.0
12905,,antigua-and-barbuda,17.0608,-61.7964,2020-03-12,0,0,12905,0,0,12205.0,0.0,0.0
12906,,argentina,-38.4161,-63.6167,2020-03-12,19,0,12906,1,0,12206.0,0.0,0.0
12907,,armenia,40.0691,45.0382,2020-03-12,4,3,12907,0,0,12207.0,0.0,0.0
12908,australian-capital-territory,australia,-35.4735,149.0124,2020-03-12,0,0,12908,0,0,12208.0,0.0,0.0
12909,new-south-wales,australia,-33.8688,151.2093,2020-03-12,65,0,12909,2,0,12209.0,4.0,0.0
12910,northern-territory,australia,-12.4634,130.8456,2020-03-12,1,0,12910,0,0,12210.0,0.0,0.0
12911,queensland,australia,-28.0167,153.4,2020-03-12,20,0,12911,0,0,12211.0,8.0,0.0
12912,south-australia,australia,-34.9285,138.6007,2020-03-12,9,0,12912,0,0,12212.0,2.0,0.0
12913,tasmania,australia,-41.4545,145.9707,2020-03-12,3,0,12913,0,0,12213.0,0.0,0.0
12914,victoria,australia,-37.8136,144.9631,2020-03-12,21,0,12914,0,0,12214.0,7.0,0.0
12915,western-australia,australia,-31.9505,115.8605,2020-03-12,9,0,12915,1,0,12215.0,0.0,0.0
12916,,austria,47.5162,14.5501,2020-03-12,302,56,12916,1,1,12216.0,4.0,0.0
12917,,azerbaijan,40.1431,47.5769,2020-03-12,11,0,12917,0,0,12217.0,3.0,0.0
12918,,bahamas,25.0343,-77.3963,2020-03-12,0,0,12918,0,0,12218.0,0.0,0.0
12919,,bahrain,26.0275,50.55,2020-03-12,195,0,12919,0,0,12219.0,35.0,0.0
12920,,bangladesh,23.685,90.3563,2020-03-12,3,0,12920,0,0,12220.0,0.0,0.0
12921,,barbados,13.1939,-59.5432,2020-03-12,0,0,12921,0,0,12221.0,0.0,0.0
12922,,belarus,53.7098,27.9534,2020-03-12,12,3,12922,0,0,12222.0,3.0,0.0
12923,,belgium,50.8333,4.0,2020-03-12,314,0,12923,3,0,12223.0,1.0,0.0
13137,,belize,13.1939,-59.5432,2020-03-12,0,0,13137,0,0,12224.0,0.0,0.0
12924,,benin,9.3077,2.3158,2020-03-12,0,0,12924,0,0,12225.0,0.0,0.0
12925,,bhutan,27.5142,90.4336,2020-03-12,1,0,12925,0,0,12226.0,0.0,0.0
12926,,bolivia,-16.2902,-63.5887,2020-03-12,2,0,12926,0,0,12227.0,0.0,0.0
12927,,bosnia-and-herzegovina,43.9159,17.6791,2020-03-12,11,4,12927,0,0,12228.0,0.0,0.0
13153,,botswana,-22.3285,24.6849,2020-03-12,0,0,13153,0,0,12439.0,0.0,0.0
12928,,brazil,-14.235,-51.9253,2020-03-12,52,14,12928,0,0,12229.0,0.0,0.0
12929,,brunei,4.5353,114.7277,2020-03-12,11,0,12929,0,0,12230.0,0.0,0.0
12930,,bulgaria,42.7339,25.4858,2020-03-12,7,0,12930,1,0,12231.0,0.0,0.0
12931,,burkina-faso,12.2383,-1.5616,2020-03-12,2,0,12931,0,0,12232.0,0.0,0.0
13148,,burma,21.9162,95.956,2020-03-12,0,0,13148,0,0,12434.0,0.0,0.0
13154,,burundi,-3.3731,29.9189,2020-03-12,0,0,13154,0,0,12440.0,0.0,0.0
12932,,cabo-verde,16.5388,-23.0418,2020-03-12,0,0,12932,0,0,12233.0,0.0,0.0
12933,,cambodia,11.55,104.9167,2020-03-12,3,0,12933,0,0,12234.0,1.0,0.0
12934,,cameroon,3.8480000000000003,11.5021,2020-03-12,2,0,12934,0,0,12235.0,0.0,0.0
12935,alberta,canada,53.9333,-116.5765,2020-03-12,19,0,12935,0,0,0.0,0.0,0.0
12936,british-columbia,canada,49.2827,-123.1207,2020-03-12,46,7,12936,1,0,0.0,0.0,0.0
