index_x,state,country,lat,long,date,confirmed,confirmed_new,index_y,deaths,deaths_new,index,recovered,recovered_new
10062,,afghanistan,33.0,65.0,2020-03-01,1,0,10062,0,0,9516.0,0.0,0.0
10063,,albania,41.1533,20.1683,2020-03-01,0,0,10063,0,0,9517.0,0.0,0.0
10064,,algeria,28.0339,1.6596,2020-03-01,1,0,10064,0,0,9518.0,0.0,0.0
10065,,andorra,42.5063,1.5218,2020-03-01,0,0,10065,0,0,9519.0,0.0,0.0
10066,,angola,-11.2027,17.8739,2020-03-01,0,0,10066,0,0,9520.0,0.0,0.0
10067,,antigua-and-barbuda,17.0608,-61.7964,2020-03-01,0,0,10067,0,0,9521.0,0.0,0.0
10068,,argentina,-38.4161,-63.6167,2020-03-01,0,0,10068,0,0,9522.0,0.0,0.0
10069,,armenia,40.0691,45.0382,2020-03-01,1,1,10069,0,0,9523.0,0.0,0.0
10070,australian-capital-territory,australia,-35.4735,149.0124,2020-03-01,0,-2,10070,0,0,9524.0,0.0,0.0
10071,new-south-wales,australia,-33.8688,151.2093,2020-03-01,6,6,10071,0,0,9525.0,4.0,4.0
10072,northern-territory,australia,-12.4634,130.8456,2020-03-01,0,-6,10072,0,0,9526.0,0.0,-4.0
10073,queensland,australia,-28.0167,153.4,2020-03-01,9,9,10073,0,0,9527.0,1.0,1.0
10074,south-australia,australia,-34.9285,138.6007,2020-03-01,3,-6,10074,0,0,9528.0,2.0,1.0
10075,tasmania,australia,-41.4545,145.9707,2020-03-01,0,-3,10075,0,0,9529.0,0.0,-2.0
10076,victoria,australia,-37.8136,144.9631,2020-03-01,7,7,10076,0,0,9530.0,4.0,4.0
10077,western-australia,australia,-31.9505,115.8605,2020-03-01,2,-5,10077,1,1,9531.0,0.0,-4.0
10078,,austria,47.5162,14.5501,2020-03-01,14,5,10078,0,0,9532.0,0.0,0.0
10079,,azerbaijan,40.1431,47.5769,2020-03-01,3,3,10079,0,0,9533.0,0.0,0.0
10080,,bahamas,25.0343,-77.3963,2020-03-01,0,0,10080,0,0,9534.0,0.0,0.0
10081,,bahrain,26.0275,50.55,2020-03-01,47,6,10081,0,0,9535.0,0.0,0.0
10082,,bangladesh,23.685,90.3563,2020-03-01,0,0,10082,0,0,9536.0,0.0,0.0
10083,,barbados,13.1939,-59.5432,2020-03-01,0,0,10083,0,0,9537.0,0.0,0.0
10084,,belarus,53.7098,27.9534,2020-03-01,1,0,10084,0,0,9538.0,0.0,0.0
10085,,belgium,50.8333,4.0,2020-03-01,2,1,10085,0,0,9539.0,1.0,0.0
10299,,belize,13.1939,-59.5432,2020-03-01,0,0,10299,0,0,9540.0,0.0,0.0
10086,,benin,9.3077,2.3158,2020-03-01,0,0,10086,0,0,9541.0,0.0,0.0
10087,,bhutan,27.5142,90.4336,2020-03-01,0,0,10087,0,0,9542.0,0.0,0.0
