index_x,state,country,lat,long,date,confirmed,confirmed_new,index_y,deaths,deaths_new,index,recovered,recovered_new
516,,afghanistan,33.0,65.0,2020-01-24,0,0,516,0,0,488.0,0.0,0.0
517,,albania,41.1533,20.1683,2020-01-24,0,0,517,0,0,489.0,0.0,0.0
518,,algeria,28.0339,1.6596,2020-01-24,0,0,518,0,0,490.0,0.0,0.0
519,,andorra,42.5063,1.5218,2020-01-24,0,0,519,0,0,491.0,0.0,0.0
520,,angola,-11.2027,17.8739,2020-01-24,0,0,520,0,0,492.0,0.0,0.0
521,,antigua-and-barbuda,17.0608,-61.7964,2020-01-24,0,0,521,0,0,493.0,0.0,0.0
522,,argentina,-38.4161,-63.6167,2020-01-24,0,0,522,0,0,494.0,0.0,0.0
523,,armenia,40.0691,45.0382,2020-01-24,0,0,523,0,0,495.0,0.0,0.0
524,australian-capital-territory,australia,-35.4735,149.0124,2020-01-24,0,0,524,0,0,496.0,0.0,0.0
525,new-south-wales,australia,-33.8688,151.2093,2020-01-24,0,0,525,0,0,497.0,0.0,0.0
526,northern-territory,australia,-12.4634,130.8456,2020-01-24,0,0,526,0,0,498.0,0.0,0.0
527,queensland,australia,-28.0167,153.4,2020-01-24,0,0,527,0,0,499.0,0.0,0.0
528,south-australia,australia,-34.9285,138.6007,2020-01-24,0,0,528,0,0,500.0,0.0,0.0
529,tasmania,australia,-41.4545,145.9707,2020-01-24,0,0,529,0,0,501.0,0.0,0.0
530,victoria,australia,-37.8136,144.9631,2020-01-24,0,0,530,0,0,502.0,0.0,0.0
531,western-australia,australia,-31.9505,115.8605,2020-01-24,0,0,531,0,0,503.0,0.0,0.0
532,,austria,47.5162,14.5501,2020-01-24,0,0,532,0,0,504.0,0.0,0.0
533,,azerbaijan,40.1431,47.5769,2020-01-24,0,0,533,0,0,505.0,0.0,0.0
534,,bahamas,25.0343,-77.3963,2020-01-24,0,0,534,0,0,506.0,0.0,0.0
535,,bahrain,26.0275,50.55,2020-01-24,0,0,535,0,0,507.0,0.0,0.0
536,,bangladesh,23.685,90.3563,2020-01-24,0,0,536,0,0,508.0,0.0,0.0
537,,barbados,13.1939,-59.5432,2020-01-24,0,0,537,0,0,509.0,0.0,0.0
538,,belarus,53.7098,27.9534,2020-01-24,0,0,538,0,0,510.0,0.0,0.0
539,,belgium,50.8333,4.0,2020-01-24,0,0,539,0,0,511.0,0.0,0.0
753,,belize,13.1939,-59.5432,2020-01-24,0,0,753,0,0,512.0,0.0,0.0
540,,benin,9.3077,2.3158,2020-01-24,0,0,540,0,0,513.0,0.0,0.0
541,,bhutan,27.5142,90.4336,2020-01-24,0,0,541,0,0,514.0,0.0,0.0
542,,bolivia,-16.2902,-63.5887,2020-01-24,0,0,542,0,0,515.0,0.0,0.0
543,,bosnia-and-herzegovina,43.9159,17.6791,2020-01-24,0,0,543,0,0,516.0,0.0,0.0
769,,botswana,-22.3285,24.6849,2020-01-24,0,0,769,0,0,727.0,0.0,0.0
544,,brazil,-14.235,-51.9253,2020-01-24,0,0,544,0,0,517.0,0.0,0.0
545,,brunei,4.5353,114.7277,2020-01-24,0,0,545,0,0,518.0,0.0,0.0
546,,bulgaria,42.7339,25.4858,2020-01-24,0,0,546,0,0,519.0,0.0,0.0
547,,burkina-faso,12.2383,-1.5616,2020-01-24,0,0,547,0,0,520.0,0.0,0.0
764,,burma,21.9162,95.956,2020-01-24,0,0,764,0,0,722.0,0.0,0.0
770,,burundi,-3.3731,29.9189,2020-01-24,0,0,770,0,0,728.0,0.0,0.0
548,,cabo-verde,16.5388,-23.0418,2020-01-24,0,0,548,0,0,521.0,0.0,0.0
549,,cambodia,11.55,104.9167,2020-01-24,0,0,549,0,0,522.0,0.0,0.0
550,,cameroon,3.8480000000000003,11.5021,2020-01-24,0,0,550,0,0,523.0,0.0,0.0
551,alberta,canada,53.9333,-116.5765,2020-01-24,0,0,551,0,0,0.0,0.0,0.0
552,british-columbia,canada,49.2827,-123.1207,2020-01-24,0,0,552,0,0,0.0,0.0,0.0
553,grand-princess,canada,37.6489,-122.6655,2020-01-24,0,0,553,0,0,0.0,0.0,0.0
554,manitoba,canada,53.7609,-98.8139,2020-01-24,0,0,554,0,0,0.0,0.0,0.0
555,new-brunswick,canada,46.5653,-66.4619,2020-01-24,0,0,555,0,0,0.0,0.0,0.0
556,newfoundland-and-labrador,canada,53.1355,-57.6604,2020-01-24,0,0,556,0,0,0.0,0.0,0.0
557,nova-scotia,canada,44.681999999999995,-63.7443,2020-01-24,0,0,557,0,0,0.0,0.0,0.0
558,ontario,canada,51.2538,-85.3232,2020-01-24,0,0,558,0,0,0.0,0.0,0.0
559,prince-edward-island,canada,46.5107,-63.4168,2020-01-24,0,0,559,0,0,0.0,0.0,0.0
