date,country,state,confirmed,deaths,recovered,confirmed_new,deaths_new,recovered_new,lat,long
2020-02-16,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-16,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-16,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-16,australia,queensland,5,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-16,australia,south-australia,2,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-16,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-16,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-16,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-17,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-17,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-17,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-17,australia,queensland,5,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-17,australia,south-australia,2,0,2.0,0,0,2.0,-35.4735,149.0124
2020-02-17,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-17,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-17,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-18,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-18,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-18,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-18,australia,queensland,5,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-18,australia,south-australia,2,0,2.0,0,0,0.0,-35.4735,149.0124
2020-02-18,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-18,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-18,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-19,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-19,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-19,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-19,australia,queensland,5,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-19,australia,south-australia,2,0,2.0,0,0,0.0,-35.4735,149.0124
2020-02-19,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-19,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-19,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-20,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-20,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-20,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-20,australia,queensland,5,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-20,australia,south-australia,2,0,2.0,0,0,0.0,-35.4735,149.0124
2020-02-20,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-20,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-20,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-21,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-21,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-21,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-21,australia,queensland,5,0,1.0,0,0,1.0,-35.4735,149.0124
2020-02-21,australia,south-australia,2,0,2.0,0,0,0.0,-35.4735,149.0124
2020-02-21,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-21,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-21,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-22,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-22,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-22,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-22,australia,queensland,5,0,1.0,0,0,0.0,-35.4735,149.0124
2020-02-22,australia,south-australia,2,0,2.0,0,0,0.0,-35.4735,149.0124
2020-02-22,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-22,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-22,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-23,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-23,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-23,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-23,australia,queensland,5,0,1.0,0,0,0.0,-35.4735,149.0124
2020-02-23,australia,south-australia,2,0,2.0,0,0,0.0,-35.4735,149.0124
2020-02-23,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-23,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-23,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-24,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-24,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-24,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-24,australia,queensland,5,0,1.0,0,0,0.0,-35.4735,149.0124
2020-02-24,australia,south-australia,2,0,2.0,0,0,0.0,-35.4735,149.0124
2020-02-24,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-24,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-24,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-25,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-25,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-25,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-25,australia,queensland,5,0,1.0,0,0,0.0,-35.4735,149.0124
2020-02-25,australia,south-australia,2,0,2.0,0,0,0.0,-35.4735,149.0124
2020-02-25,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-25,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-25,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-26,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-26,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-26,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-26,australia,queensland,5,0,1.0,0,0,0.0,-35.4735,149.0124
2020-02-26,australia,south-australia,2,0,2.0,0,0,0.0,-35.4735,149.0124
2020-02-26,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-26,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-26,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-27,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-27,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-27,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-27,australia,queensland,5,0,1.0,0,0,0.0,-35.4735,149.0124
2020-02-27,australia,south-australia,2,0,2.0,0,0,0.0,-35.4735,149.0124
2020-02-27,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-27,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-27,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-28,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-28,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-28,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-28,australia,queensland,5,0,1.0,0,0,0.0,-35.4735,149.0124
2020-02-28,australia,south-australia,2,0,2.0,0,0,0.0,-35.4735,149.0124
2020-02-28,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-28,australia,victoria,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-28,australia,western-australia,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-29,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-29,australia,new-south-wales,4,0,4.0,0,0,0.0,-35.4735,149.0124
2020-02-29,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-29,australia,queensland,9,0,1.0,4,0,0.0,-35.4735,149.0124
2020-02-29,australia,south-australia,3,0,2.0,1,0,0.0,-35.4735,149.0124
2020-02-29,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-02-29,australia,victoria,7,0,4.0,3,0,0.0,-35.4735,149.0124
2020-02-29,australia,western-australia,2,0,0.0,2,0,0.0,-35.4735,149.0124
2020-03-01,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-01,australia,new-south-wales,6,0,4.0,2,0,0.0,-35.4735,149.0124
2020-03-01,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-01,australia,queensland,9,0,1.0,0,0,0.0,-35.4735,149.0124
2020-03-01,australia,south-australia,3,0,2.0,0,0,0.0,-35.4735,149.0124
2020-03-01,australia,tasmania,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-01,australia,victoria,7,0,4.0,0,0,0.0,-35.4735,149.0124
2020-03-01,australia,western-australia,2,1,0.0,0,1,0.0,-35.4735,149.0124
2020-03-02,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-02,australia,new-south-wales,6,0,4.0,0,0,0.0,-35.4735,149.0124
2020-03-02,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-02,australia,queensland,9,0,1.0,0,0,0.0,-35.4735,149.0124
2020-03-02,australia,south-australia,3,0,2.0,0,0,0.0,-35.4735,149.0124
2020-03-02,australia,tasmania,1,0,0.0,1,0,0.0,-35.4735,149.0124
2020-03-02,australia,victoria,9,0,4.0,2,0,0.0,-35.4735,149.0124
2020-03-02,australia,western-australia,2,1,0.0,0,0,0.0,-35.4735,149.0124
2020-03-03,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-03,australia,new-south-wales,13,0,4.0,7,0,0.0,-35.4735,149.0124
2020-03-03,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-03,australia,queensland,11,0,1.0,2,0,0.0,-35.4735,149.0124
2020-03-03,australia,south-australia,3,0,2.0,0,0,0.0,-35.4735,149.0124
2020-03-03,australia,tasmania,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-03,australia,victoria,9,0,4.0,0,0,0.0,-35.4735,149.0124
2020-03-03,australia,western-australia,2,1,0.0,0,0,0.0,-35.4735,149.0124
2020-03-04,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-04,australia,new-south-wales,22,1,4.0,9,1,0.0,-35.4735,149.0124
2020-03-04,australia,northern-territory,1,0,0.0,1,0,0.0,-35.4735,149.0124
2020-03-04,australia,queensland,11,0,1.0,0,0,0.0,-35.4735,149.0124
2020-03-04,australia,south-australia,5,0,2.0,2,0,0.0,-35.4735,149.0124
2020-03-04,australia,tasmania,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-04,australia,victoria,10,0,4.0,1,0,0.0,-35.4735,149.0124
2020-03-04,australia,western-australia,2,1,0.0,0,0,0.0,-35.4735,149.0124
2020-03-05,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-05,australia,new-south-wales,22,1,4.0,0,0,0.0,-35.4735,149.0124
2020-03-05,australia,northern-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-05,australia,queensland,13,0,8.0,2,0,7.0,-35.4735,149.0124
2020-03-05,australia,south-australia,5,0,2.0,0,0,0.0,-35.4735,149.0124
2020-03-05,australia,tasmania,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-05,australia,victoria,10,0,7.0,0,0,3.0,-35.4735,149.0124
2020-03-05,australia,western-australia,3,1,0.0,1,0,0.0,-35.4735,149.0124
2020-03-06,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-06,australia,new-south-wales,26,1,4.0,4,0,0.0,-35.4735,149.0124
2020-03-06,australia,northern-territory,0,0,0.0,-1,0,0.0,-35.4735,149.0124
2020-03-06,australia,queensland,13,0,8.0,0,0,0.0,-35.4735,149.0124
2020-03-06,australia,south-australia,7,0,2.0,2,0,0.0,-35.4735,149.0124
2020-03-06,australia,tasmania,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-06,australia,victoria,10,0,7.0,0,0,0.0,-35.4735,149.0124
2020-03-06,australia,western-australia,3,1,0.0,0,0,0.0,-35.4735,149.0124
2020-03-07,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-07,australia,new-south-wales,28,1,4.0,2,0,0.0,-35.4735,149.0124
2020-03-07,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-07,australia,queensland,13,0,8.0,0,0,0.0,-35.4735,149.0124
2020-03-07,australia,south-australia,7,0,2.0,0,0,0.0,-35.4735,149.0124
2020-03-07,australia,tasmania,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-07,australia,victoria,11,0,7.0,1,0,0.0,-35.4735,149.0124
2020-03-07,australia,western-australia,3,1,0.0,0,0,0.0,-35.4735,149.0124
2020-03-08,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-08,australia,new-south-wales,38,2,4.0,10,1,0.0,-35.4735,149.0124
2020-03-08,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-08,australia,queensland,15,0,8.0,2,0,0.0,-35.4735,149.0124
2020-03-08,australia,south-australia,7,0,2.0,0,0,0.0,-35.4735,149.0124
2020-03-08,australia,tasmania,2,0,0.0,1,0,0.0,-35.4735,149.0124
2020-03-08,australia,victoria,11,0,7.0,0,0,0.0,-35.4735,149.0124
2020-03-08,australia,western-australia,3,1,0.0,0,0,0.0,-35.4735,149.0124
2020-03-09,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-09,australia,new-south-wales,48,2,4.0,10,0,0.0,-35.4735,149.0124
2020-03-09,australia,northern-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-09,australia,queensland,15,0,8.0,0,0,0.0,-35.4735,149.0124
2020-03-09,australia,south-australia,7,0,2.0,0,0,0.0,-35.4735,149.0124
2020-03-09,australia,tasmania,2,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-09,australia,victoria,15,0,7.0,4,0,0.0,-35.4735,149.0124
2020-03-09,australia,western-australia,4,1,0.0,1,0,0.0,-35.4735,149.0124
2020-03-10,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-10,australia,new-south-wales,55,2,4.0,7,0,0.0,-35.4735,149.0124
2020-03-10,australia,northern-territory,1,0,0.0,1,0,0.0,-35.4735,149.0124
2020-03-10,australia,queensland,18,0,8.0,3,0,0.0,-35.4735,149.0124
2020-03-10,australia,south-australia,7,0,2.0,0,0,0.0,-35.4735,149.0124
2020-03-10,australia,tasmania,2,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-10,australia,victoria,18,0,7.0,3,0,0.0,-35.4735,149.0124
2020-03-10,australia,western-australia,6,1,0.0,2,0,0.0,-35.4735,149.0124
2020-03-11,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-11,australia,new-south-wales,65,2,4.0,10,0,0.0,-35.4735,149.0124
2020-03-11,australia,northern-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-11,australia,queensland,20,0,8.0,2,0,0.0,-35.4735,149.0124
2020-03-11,australia,south-australia,9,0,2.0,2,0,0.0,-35.4735,149.0124
2020-03-11,australia,tasmania,3,0,0.0,1,0,0.0,-35.4735,149.0124
2020-03-11,australia,victoria,21,0,7.0,3,0,0.0,-35.4735,149.0124
2020-03-11,australia,western-australia,9,1,0.0,3,0,0.0,-35.4735,149.0124
2020-03-12,australia,australian-capital-territory,0,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-12,australia,new-south-wales,65,2,4.0,0,0,0.0,-35.4735,149.0124
2020-03-12,australia,northern-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-12,australia,queensland,20,0,8.0,0,0,0.0,-35.4735,149.0124
2020-03-12,australia,south-australia,9,0,2.0,0,0,0.0,-35.4735,149.0124
2020-03-12,australia,tasmania,3,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-12,australia,victoria,21,0,7.0,0,0,0.0,-35.4735,149.0124
2020-03-12,australia,western-australia,9,1,0.0,0,0,0.0,-35.4735,149.0124
2020-03-13,australia,australian-capital-territory,1,0,0.0,1,0,0.0,-35.4735,149.0124
2020-03-13,australia,new-south-wales,92,2,4.0,27,0,0.0,-35.4735,149.0124
2020-03-13,australia,northern-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-13,australia,queensland,35,0,8.0,15,0,0.0,-35.4735,149.0124
2020-03-13,australia,south-australia,16,0,3.0,7,0,1.0,-35.4735,149.0124
2020-03-13,australia,tasmania,5,0,0.0,2,0,0.0,-35.4735,149.0124
2020-03-13,australia,victoria,36,0,8.0,15,0,1.0,-35.4735,149.0124
2020-03-13,australia,western-australia,14,1,0.0,5,0,0.0,-35.4735,149.0124
2020-03-14,australia,australian-capital-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-14,australia,new-south-wales,112,2,4.0,20,0,0.0,-35.4735,149.0124
2020-03-14,australia,northern-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-14,australia,queensland,46,0,8.0,11,0,0.0,-35.4735,149.0124
2020-03-14,australia,south-australia,19,0,3.0,3,0,0.0,-35.4735,149.0124
2020-03-14,australia,tasmania,5,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-14,australia,victoria,49,0,8.0,13,0,0.0,-35.4735,149.0124
2020-03-14,australia,western-australia,17,1,0.0,3,0,0.0,-35.4735,149.0124
2020-03-15,australia,australian-capital-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-15,australia,new-south-wales,134,2,4.0,22,0,0.0,-35.4735,149.0124
2020-03-15,australia,northern-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-15,australia,queensland,61,0,8.0,15,0,0.0,-35.4735,149.0124
2020-03-15,australia,south-australia,20,0,3.0,1,0,0.0,-35.4735,149.0124
2020-03-15,australia,tasmania,6,0,0.0,1,0,0.0,-35.4735,149.0124
2020-03-15,australia,victoria,57,0,8.0,8,0,0.0,-35.4735,149.0124
2020-03-15,australia,western-australia,17,1,0.0,0,0,0.0,-35.4735,149.0124
2020-03-16,australia,australian-capital-territory,2,0,0.0,1,0,0.0,-35.4735,149.0124
2020-03-16,australia,new-south-wales,171,2,4.0,37,0,0.0,-35.4735,149.0124
2020-03-16,australia,northern-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-16,australia,queensland,68,0,8.0,7,0,0.0,-35.4735,149.0124
2020-03-16,australia,south-australia,29,0,3.0,9,0,0.0,-35.4735,149.0124
2020-03-16,australia,tasmania,7,0,0.0,1,0,0.0,-35.4735,149.0124
2020-03-16,australia,victoria,71,0,8.0,14,0,0.0,-35.4735,149.0124
2020-03-16,australia,western-australia,28,1,0.0,11,0,0.0,-35.4735,149.0124
2020-03-17,australia,australian-capital-territory,2,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-17,australia,new-south-wales,210,4,4.0,39,2,0.0,-35.4735,149.0124
2020-03-17,australia,northern-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-17,australia,queensland,78,0,8.0,10,0,0.0,-35.4735,149.0124
2020-03-17,australia,south-australia,29,0,3.0,0,0,0.0,-35.4735,149.0124
2020-03-17,australia,tasmania,7,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-17,australia,victoria,94,0,8.0,23,0,0.0,-35.4735,149.0124
2020-03-17,australia,western-australia,31,1,0.0,3,0,0.0,-35.4735,149.0124
