state,country,lat,long,date,confirmed,deaths,recovered
,ecuador,-1.8312,-78.1834,2020-01-22,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-01-23,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-01-24,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-01-25,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-01-26,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-01-27,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-01-28,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-01-29,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-01-30,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-01-31,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-01,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-02,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-03,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-04,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-05,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-06,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-07,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-08,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-09,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-10,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-11,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-12,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-13,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-14,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-15,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-16,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-17,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-18,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-19,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-20,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-21,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-22,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-23,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-24,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-25,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-26,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-27,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-28,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-02-29,0,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-01,6,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-02,6,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-03,7,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-04,10,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-05,13,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-06,13,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-07,13,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-08,14,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-09,15,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-10,15,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-11,17,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-12,17,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-13,17,0,0.0
,ecuador,-1.8312,-78.1834,2020-03-14,28,2,0.0
,ecuador,-1.8312,-78.1834,2020-03-15,28,2,0.0
,ecuador,-1.8312,-78.1834,2020-03-16,37,2,0.0
,ecuador,-1.8312,-78.1834,2020-03-17,58,2,0.0
,ecuador,-1.8312,-78.1834,2020-03-18,111,2,0.0
,ecuador,-1.8312,-78.1834,2020-03-19,199,3,0.0
,ecuador,-1.8312,-78.1834,2020-03-20,367,5,0.0
,ecuador,-1.8312,-78.1834,2020-03-21,506,7,3.0
,ecuador,-1.8312,-78.1834,2020-03-22,789,14,3.0
,ecuador,-1.8312,-78.1834,2020-03-23,981,18,3.0
,ecuador,-1.8312,-78.1834,2020-03-24,1082,27,3.0
,ecuador,-1.8312,-78.1834,2020-03-25,1173,28,3.0
,ecuador,-1.8312,-78.1834,2020-03-26,1403,34,3.0
