date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,australia,queensland,-28.0167,153.4,0,0,0,0,0.0,0.0
2020-01-23,australia,queensland,-28.0167,153.4,0,0,0,0,0.0,0.0
2020-01-24,australia,queensland,-28.0167,153.4,0,0,0,0,0.0,0.0
2020-01-25,australia,queensland,-28.0167,153.4,0,0,0,0,0.0,0.0
2020-01-26,australia,queensland,-28.0167,153.4,0,0,0,0,0.0,0.0
2020-01-27,australia,queensland,-28.0167,153.4,0,0,0,0,0.0,0.0
2020-01-28,australia,queensland,-28.0167,153.4,0,0,0,0,0.0,0.0
2020-01-29,australia,queensland,-28.0167,153.4,1,1,0,0,0.0,0.0
2020-01-30,australia,queensland,-28.0167,153.4,3,2,0,0,0.0,0.0
2020-01-31,australia,queensland,-28.0167,153.4,2,-1,0,0,0.0,0.0
2020-02-01,australia,queensland,-28.0167,153.4,3,1,0,0,0.0,0.0
2020-02-02,australia,queensland,-28.0167,153.4,2,-1,0,0,0.0,0.0
2020-02-03,australia,queensland,-28.0167,153.4,2,0,0,0,0.0,0.0
2020-02-04,australia,queensland,-28.0167,153.4,3,1,0,0,0.0,0.0
2020-02-05,australia,queensland,-28.0167,153.4,3,0,0,0,0.0,0.0
2020-02-06,australia,queensland,-28.0167,153.4,4,1,0,0,0.0,0.0
2020-02-07,australia,queensland,-28.0167,153.4,5,1,0,0,0.0,0.0
2020-02-08,australia,queensland,-28.0167,153.4,5,0,0,0,0.0,0.0
2020-02-09,australia,queensland,-28.0167,153.4,5,0,0,0,0.0,0.0
2020-02-10,australia,queensland,-28.0167,153.4,5,0,0,0,0.0,0.0
2020-02-11,australia,queensland,-28.0167,153.4,5,0,0,0,0.0,0.0
2020-02-12,australia,queensland,-28.0167,153.4,5,0,0,0,0.0,0.0
2020-02-13,australia,queensland,-28.0167,153.4,5,0,0,0,0.0,0.0
2020-02-14,australia,queensland,-28.0167,153.4,5,0,0,0,0.0,0.0
2020-02-15,australia,queensland,-28.0167,153.4,5,0,0,0,0.0,0.0
2020-02-16,australia,queensland,-28.0167,153.4,5,0,0,0,0.0,0.0
2020-02-17,australia,queensland,-28.0167,153.4,5,0,0,0,0.0,0.0
2020-02-18,australia,queensland,-28.0167,153.4,5,0,0,0,0.0,0.0
