date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-01-23,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-01-24,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-01-25,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-01-26,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-01-27,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-01-28,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-01-29,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-01-30,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-01-31,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-01,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-02,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-03,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-04,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-05,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-06,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-07,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-08,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-09,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-10,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-11,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-12,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-13,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-14,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-15,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-16,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-17,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-18,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-19,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-20,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-21,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-22,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-23,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-24,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-25,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-26,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-27,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-28,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-02-29,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-03-01,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
2020-03-02,france,french-polynesia,-17.6797,149.4068,0,0,0,0,0.0,0.0
